,t,RSI_Total,Adv_Total,Hill_Total,Jack_Total,Tiered_Total,Loser_Total,Random_Total,Pred_Total,Insider_Total
0,10096,399866.70367,399244.2324970627,397939.71985000005,398020.92196,398666.6666666667,399389.832,397528.4173038402,399123.4545652759,399333.3333333334
0,10097,399890.64967,399387.98811251647,397982.42685000016,398378.0683600001,398906.1931412516,399825.832,397319.9346484228,399239.14663747675,399453.0965706258
0,10098,399890.64967,399387.98811251647,397921.3374500001,398378.0683600001,398906.1931412516,399650.792,397239.0612314444,399239.14663747675,399453.0965706258
0,10099,399877.75567,399310.58124265674,398424.97745000006,398185.75876,398777.2173472443,400032.552,398191.1321327495,399176.8509062917,399388.60867362213
0,10100,399863.01967,399222.1162485314,398434.46035000007,397965.97636000003,398629.81643980753,399522.31200000003,398412.7341668477,399105.6557849374,399314.9082199037
0,10101,399866.70367,399244.2324970627,398562.4203500001,398020.92196,398666.6666666667,399664.392,398579.72454845003,399123.4545652759,399333.3333333334
0,10102,399874.07167000003,399288.4649941254,399497.69035000005,398130.8131600001,398740.36712038517,399494.952,400126.73396884545,399159.05212595314,399370.1835601926
0,10103,399859.33567,399200.0,399468.74035000004,397911.03076000005,398592.9662129483,399858.952,400186.6180344535,399087.85700459883,399296.48310647416
0,10104,399863.01967,399222.1162485314,399637.8003500001,397965.97636000003,398629.81643980753,399903.752,400434.47541261767,399105.6557849374,399314.9082199037
0,10105,399870.38767,399266.34874559403,399535.9203500001,398075.86756000004,398703.51689352596,399747.272,400202.3607562258,399141.25334561453,399351.7584467629
0,10106,399885.12367,399354.81373971945,400013.42035000003,398295.64996000007,398850.9178009628,399766.152,400870.30932863517,399212.44846696884,399425.45890048135
0,10107,399905.38567,399476.4531066418,399433.57035,398597.85076,399053.5940486884,399636.392,399686.13340156176,399310.341758831,399526.7970243442
0,10108,399903.54367000004,399465.39498237614,398661.7207500001,398570.37796000007,399035.1689352588,399587.592,398389.5993835104,399301.44236866175,399517.58446762944
0,10109,399903.54367000004,399465.39498237614,398545.8599500001,398570.37796000007,399035.1689352588,399260.07200000004,398227.85308144614,399301.44236866175,399517.58446762944
0,10110,399901.70167,399454.3368581105,398542.40995000006,398542.90516,399016.7438218292,399402.632,398225.2322167415,399292.54297849245,399508.37191091455
0,10111,399901.70167,399454.3368581105,398702.4999500001,398542.90516,399016.7438218292,399694.152,398467.8469601498,399292.54297849245,399508.37191091455
0,10112,399905.38567,399476.4531066418,399069.51995000005,398597.85076,399053.5940486884,399874.472,399039.18469385867,399310.341758831,399526.7970243442
0,10113,399923.80567000003,399587.0343492985,399293.83995000005,398872.57876,399237.8451829844,399972.712,399227.16784828604,399399.3356605239,399618.9225914922
0,10114,399921.96367,399575.9762250328,399616.56995000003,398845.10596,399219.4200695549,400037.672,399790.6301847721,399390.4362703546,399609.7100347774
0,10115,399921.96367,399575.9762250328,399928.19995000004,398845.10596,399219.4200695549,400483.912,400275.8564462919,399390.4362703546,399609.7100347774
0,10116,399920.12167,399564.9181007672,400294.3599500001,398817.6331600001,399200.9949561253,400487.11199999996,400920.18661678536,399381.53688018536,399600.49747806264
0,10117,399927.48967000004,399609.15059782984,400074.6699500001,398927.52436000004,399274.6954098437,400720.872,400445.47329065826,399417.13444086246,399637.34770492185
0,10118,399925.64767000003,399598.0924735642,400413.7699500001,398900.05156000005,399256.2702964141,401047.752,401008.94180236204,399408.2350506932,399628.135148207
0,10119,399898.01767000003,399432.2206095791,399805.4754500001,398487.95956000005,398979.89359497,401102.792,400241.75610201276,399274.74419815384,399489.946797485
0,10120,399886.96567,399365.8718639851,400135.2354500001,398323.12276000006,398869.34291439236,401513.352,400872.97474770574,399221.34785713814,399434.6714571962
0,10121,399888.80767,399376.9299882508,399735.0854500001,398350.59556000005,398887.76802782196,400966.152,400228.63175146986,399230.24724730744,399443.884013911
0,10122,399886.96567,399365.8718639851,399775.0154500001,398323.12276000006,398869.34291439236,401046.31200000003,400306.8787056835,399221.34785713814,399434.6714571962
0,10123,399864.86167,399233.174372797,399556.9854500001,397993.44916,398648.24155323714,401446.152,400113.6588427477,399114.5551751067,399324.12077661854
0,10124,399875.91367000004,399299.52311839105,399809.0154500001,398158.28596000007,398758.7922338147,401264.552,400452.8770764607,399167.9515161224,399379.39611690736
0,10125,399885.12367,399354.81373971945,399374.02545000013,398295.64996000007,398850.9178009628,401638.152,399576.4448225752,399212.44846696884,399425.45890048135
0,10126,399885.12367,399354.81373971945,399509.56545000017,398295.64996000007,398850.9178009628,401536.872,399819.0503050431,399212.44846696884,399425.45890048135
0,10127,399894.33367,399410.1043610478,399164.1154500001,398433.01396,398943.0433681108,401829.832,399104.3547301428,399256.9454178153,399471.5216840554
0,10128,399901.70167,399454.3368581105,399168.95905000006,398542.90516,399016.7438218292,401879.43200000003,399033.9835126569,399292.54297849245,399508.37191091455
0,10129,399907.22767,399487.5112309075,399664.20905000006,398625.32356,399072.019162118,401640.07200000004,399850.54344780557,399319.2411490003,399536.009581059
0,10130,399894.33367,399410.1043610478,399503.70905000006,398433.01396,398943.0433681108,401971.43200000003,399670.44309935323,399256.9454178153,399471.5216840554
0,10131,399888.80767,399376.9299882508,399338.92555000004,398350.59556000005,398887.76802782196,401446.152,399500.81945734343,399230.24724730744,399443.884013911
0,10132,399874.07167000003,399288.4649941254,399140.38210000005,398130.8131600001,398740.36712038517,400613.512,399398.9367298774,399159.05212595314,399370.1835601926
0,10133,399875.91367000004,399299.52311839105,399109.3087000001,398158.28596000007,398758.7922338147,400679.272,399320.6932159804,399167.9515161224,399379.39611690736
0,10134,399874.07167000003,399288.4649941254,399209.2787000001,398130.8131600001,398740.36712038517,400204.392,399560.66566437745,399159.05212595314,399370.1835601926
0,10135,399875.91367000004,399299.52311839105,399631.4187000001,398158.28596000007,398758.7922338147,400701.19200000004,400210.2559239534,399167.9515161224,399379.39611690736
0,10136,399885.12367,399354.81373971945,399813.7187000001,398295.64996000007,398850.9178009628,401113.512,400385.1253543428,399212.44846696884,399425.45890048135
0,10137,399894.33367,399410.1043610478,400130.17870000005,398433.01396,398943.0433681108,401400.07200000004,400802.5996900417,399256.9454178153,399471.5216840554
0,10138,399890.64967,399387.98811251647,399756.5287000001,398378.0683600001,398906.1931412516,401119.592,400231.2595948873,399239.14663747675,399453.0965706258
0,10139,399894.33367,399410.1043610478,399993.3987000001,398433.01396,398943.0433681108,400726.472,400640.8452285418,399256.9454178153,399471.5216840554
0,10140,399870.38767,399266.34874559403,400073.7687000001,398075.86756000004,398703.51689352596,400798.152,401011.0784336069,399141.25334561453,399351.7584467629
0,10141,399855.65167,399177.8837514687,399785.4487,397856.08516,398556.11598608905,400798.152,400666.60746675194,399070.0582242602,399278.0579930445
0,10142,399877.75567,399310.58124265674,400128.74870000005,398185.75876,398777.2173472443,400886.152,401021.5774115739,399176.8509062917,399388.60867362213
0,10143,399894.33367,399410.1043610478,400232.0787000001,398433.01396,398943.0433681108,400758.152,401045.1924259849,399256.9454178153,399471.5216840554
0,10144,399909.06967,399498.56935517315,400376.38870000007,398652.79636000004,399090.44427554763,400726.31200000003,401147.05477183725,399328.1405391696,399545.2221377738
0,10145,399907.22767,399487.5112309075,400397.97870000004,398625.32356,399072.019162118,400512.23199999996,401225.2947888332,399319.2411490003,399536.009581059
0,10146,399910.91167,399509.62747943884,400292.86870000005,398680.26916,399108.86938897724,400706.952,400987.9399609825,399337.03992933885,399554.4346944886
0,10147,399916.43767,399542.80185223586,400914.4287000001,398762.68756000005,399164.14472926606,400968.872,401966.2502948885,399363.73809984676,399582.072364633
0,10148,399916.43767,399542.80185223586,401215.63870000007,398762.68756000005,399164.14472926606,401243.592,402451.4725125272,399363.73809984676,399582.072364633
0,10149,399925.64767000003,399598.0924735642,401276.0387000001,398900.05156000005,399256.2702964141,401220.392,402464.5930945652,399408.2350506932,399628.135148207
0,10150,399923.80567000003,399587.0343492985,400989.73870000005,398872.57876,399237.8451829844,401382.152,401976.75694189506,399399.3356605239,399618.9225914922
0,10151,399914.59567,399531.74372797017,401075.62870000006,398735.21476000006,399145.71961583645,401473.672,402206.24584093876,399354.83870967745,399572.8598079182
0,10152,399910.91167,399509.62747943884,401188.36870000005,398680.26916,399108.86938897724,401401.032,402443.603547037,399337.03992933885,399554.4346944886
0,10153,399925.64767000003,399598.0924735642,401425.4787000001,398900.05156000005,399256.2702964141,401339.11199999996,402707.2037639142,399408.2350506932,399628.135148207
0,10154,399940.38367,399686.55746768956,401755.49870000005,399119.83396,399403.6712038509,401248.872,403132.5418933112,399479.43017204746,399701.83560192544
0,10155,399934.85767,399653.38309489255,401569.98870000005,399037.41556,399348.39586356207,401146.792,402882.05893886805,399452.7320015396,399674.19793178106
0,10156,399933.01567,399642.32497062685,401329.24870000005,399009.94276000006,399329.9707501325,401280.07200000004,402475.0914048391,399443.83261137037,399664.98537506623
0,10157,399942.22567,399697.61559195525,401444.30870000005,399147.30676,399422.0963172805,401373.99199999997,402569.0840382904,399488.32956221676,399711.0481586402
0,10158,399931.17367,399631.2668463612,401382.7687000001,398982.4699600001,399311.5456367029,401576.872,402553.3434667161,399434.93322120106,399655.7728183514
0,10159,399936.69967,399664.44121915824,401269.5387000001,399064.8883600001,399366.82097699173,401443.752,402318.6051352731,399461.6313917089,399683.41048849584
0,10160,399933.01567,399642.32497062685,401107.9287000001,399009.94276000006,399329.9707501325,401526.152,402070.7507560692,399443.83261137037,399664.98537506623
0,10161,399933.01567,399642.32497062685,401332.5287000001,399009.94276000006,399329.9707501325,401332.552,402475.09264214605,399443.83261137037,399664.98537506623
0,10162,399907.22767,399487.5112309075,400723.3187,398625.32356,399072.019162118,401173.032,401710.5261089767,399319.2411490003,399536.009581059
0,10163,399879.59767,399321.63936692243,400301.86870000005,398213.23156000004,398795.642460674,401185.832,401266.81657317205,399185.750296461,399397.82123033697
0,10164,399877.75567,399310.58124265674,400719.85870000004,398185.75876,398777.2173472443,401254.632,401992.01758040563,399176.8509062917,399388.60867362213
0,10165,399885.12367,399354.81373971945,400908.3387000001,398295.64996000007,398850.9178009628,401206.31200000003,402245.1212147118,399212.44846696884,399425.45890048135
0,10166,399907.22767,399487.5112309075,401101.53870000003,398625.32356,399072.019162118,401165.032,402357.48024121433,399319.2411490003,399536.009581059
0,10167,399903.54367000004,399465.39498237614,401112.63870000007,398570.37796000007,399035.1689352588,400981.032,402433.09674159484,399301.44236866175,399517.58446762944
0,10168,399901.70167,399454.3368581105,401185.0887,398542.90516,399016.7438218292,400823.272,402592.20737653866,399292.54297849245,399508.37191091455
0,10169,399910.91167,399509.62747943884,401058.42870000005,398680.26916,399108.86938897724,400836.872,402281.8516657747,399337.03992933885,399554.4346944886
0,10170,399907.22767,399487.5112309075,400854.86870000005,398625.32356,399072.019162118,401005.512,401953.13002972177,399319.2411490003,399536.009581059
0,10171,399905.38567,399476.4531066418,400686.2687000001,398597.85076,399053.5940486884,400778.152,401707.89257319295,399310.341758831,399526.7970243442
0,10172,399909.06967,399498.56935517315,400616.0287000001,398652.79636000004,399090.44427554763,400773.352,401551.402331419,399328.1405391696,399545.2221377738
0,10173,399914.59567,399531.74372797017,400598.86870000005,398735.21476000006,399145.71961583645,400662.472,401478.40310453536,399354.83870967745,399572.8598079182
0,10174,399925.64767000003,399598.0924735642,400585.47870000004,398900.05156000005,399256.2702964141,400775.592,401332.41254614433,399408.2350506932,399628.135148207
0,10175,399931.17367,399631.2668463612,400665.0187000001,398982.4699600001,399311.5456367029,400697.032,401421.15266147355,399434.93322120106,399655.7728183514
0,10176,399914.59567,399531.74372797017,400491.1787000001,398735.21476000006,399145.71961583645,400454.31200000003,401316.6596165899,399354.83870967745,399572.8598079182
0,10177,399938.54167,399675.4993434239,400693.63870000007,399092.36116000003,399385.2460904213,400363.272,401431.6416957179,399470.5307818782,399692.6230452106
0,10178,399938.54167,399675.4993434239,400656.97870000004,399092.36116000003,399385.2460904213,400534.152,401350.7764344035,399470.5307818782,399692.6230452106
0,10179,399927.48967000004,399609.15059782984,400594.7187,398927.52436000004,399274.6954098437,400725.512,401335.0355912252,399417.13444086246,399637.34770492185
0,10180,399918.27967,399553.8599765015,400626.81870000006,398790.16036000004,399182.5698426956,400713.832,401483.6527670436,399372.63749001606,399591.2849213478
0,10181,399914.59567,399531.74372797017,400591.72870000004,398735.21476000006,399145.71961583645,400548.23199999996,401478.40041112946,399354.83870967745,399572.8598079182
0,10182,399916.43767,399542.80185223586,400874.1787000001,398762.68756000005,399164.14472926606,400324.872,401966.2351114728,399363.73809984676,399582.072364633
0,10183,399929.33167,399620.2087220955,400865.3087,398954.99716,399293.12052327325,400312.392,401822.8658176477,399426.03383103176,399646.5602616366
0,10184,399927.48967000004,399609.15059782984,400855.25870000006,398927.52436000004,399274.6954098437,400349.512,401820.24246701243,399417.13444086246,399637.34770492185
0,10185,399945.90967,399719.7318404866,400979.49870000005,399202.25236000004,399458.9465441397,400358.152,401846.4849287518,399506.12834255537,399729.4732720698
0,10186,399947.75167,399730.7899647523,400824.61870000005,399229.72516,399477.3716575693,400711.912,401525.6403346345,399515.0277327247,399738.6858287846
0,10187,399947.75167,399730.7899647523,401053.5687,399229.72516,399477.3716575693,400587.912,401929.98386165197,399515.0277327247,399738.6858287846
0,10188,399958.80367,399797.1387103463,401078.6587,399394.56196,399587.92233814695,400559.272,401864.8592511297,399568.4240737404,399793.9611690735
0,10189,399947.75167,399730.7899647523,401001.9287,399229.72516,399477.3716575693,400519.11199999996,401849.1129494663,399079.02357039374,399738.6858287846
0,10190,399947.75167,399730.7899647523,400921.5387000001,399229.72516,399477.3716575693,400747.752,401687.3797598376,399040.25041233853,399738.6858287846
0,10191,399933.01567,399642.32497062685,400789.8487000001,399009.94276000006,399329.9707501325,400981.512,401585.52217459894,398949.66871195665,399664.98537506623
0,10192,399916.43767,399542.80185223586,400732.88870000007,398762.68756000005,399164.14472926606,401093.99199999997,401642.77608438354,398888.9607794606,399582.072364633
0,10193,399916.43767,399542.80185223586,400794.0887,398762.68756000005,399164.14472926606,401315.752,401723.65060286614,398908.34735848824,399582.072364633
0,10194,399923.80567000003,399587.0343492985,400680.34870000003,398872.57876,399237.8451829844,400976.552,401491.5316385337,398885.78518208256,399618.9225914922
0,10195,399921.96367,399575.9762250328,400767.00870000006,398845.10596,399219.4200695549,401046.152,401650.6476338836,398915.6589499685,399609.7100347774
0,10196,399916.43767,399542.80185223586,400716.5687000001,398762.68756000005,399164.14472926606,400832.872,401642.7699280272,398888.9607794606,399582.072364633
0,10197,399916.43767,399542.80185223586,400874.2887000001,398762.68756000005,399164.14472926606,401084.07200000004,401885.3837208217,398947.12051654345,399582.072364633
0,10198,399916.43767,399542.80185223586,400765.80870000005,398762.68756000005,399164.14472926606,400863.272,401723.6399348662,398908.34735848824,399582.072364633
0,10199,399916.43767,399542.80185223586,400996.74870000005,398762.68756000005,399164.14472926606,400771.11199999996,402127.9842125668,399005.2802536263,399582.072364633
0,10200,399920.12167,399564.9181007672,401120.7687000001,398817.6331600001,399200.9949561253,400844.712,402294.9729796345,399061.8521920201,399600.49747806264
0,10201,399907.22767,399487.5112309075,401131.49870000005,398625.32356,399072.019162118,400886.952,402438.3429751031,399038.3296188903,399536.009581059
0,10202,399912.75367,399520.68560370454,401204.6987,398707.74196,399127.2945024068,400706.952,402527.0806988086,399084.4143684257,399563.6472512034
0,10203,399914.59567,399531.74372797017,401302.95870000013,398735.21476000006,399145.71961583645,400566.31200000003,402691.4401889935,399132.0869166503,399572.8598079182
0,10204,399936.69967,399664.44121915824,401306.69870000007,399064.8883600001,399366.82097699173,400523.43200000003,402480.32201734756,399180.7198615989,399683.41048849584
0,10205,399931.17367,399631.2668463612,401270.3187000001,398982.4699600001,399311.5456367029,400535.11199999996,402472.44961531286,399154.021691091,399655.7728183514
0,10206,399931.17367,399631.2668463612,401276.99870000005,398982.4699600001,399311.5456367029,400641.99199999997,402472.45213519403,399154.021691091,399655.7728183514
0,10207,399912.75367,399520.68560370454,401295.3287000001,398707.74196,399127.2945024068,400642.152,402688.81775124924,399123.187526481,399563.6472512034
0,10208,399929.33167,399620.2087220955,401344.5787000001,398954.99716,399293.12052327325,400406.31200000003,402631.56093303894,399183.895458977,399646.5602616366
0,10209,399920.12167,399564.9181007672,401299.7387000001,398817.6331600001,399200.9949561253,399921.032,402699.2976528105,399158.78508715815,399600.49747806264
0,10210,399909.06967,399498.56935517315,401332.74870000005,398652.79636000004,399090.44427554763,400121.832,402845.2956124094,399144.16190419765,399545.2221377738
0,10211,399899.85967000003,399443.2787338448,401230.36870000005,398515.43236000004,398998.3187083996,400230.792,402751.30776220554,399080.27837432356,399499.1593541998
0,10212,399868.54567,399255.2906213284,401210.38870000007,398048.39476000005,398685.09178009635,400245.99199999997,403030.1734423358,399006.5350575561,399342.54589004815
0,10213,399870.38767,399266.34874559403,401648.8287,398075.86756000004,398703.51689352596,399802.21955000004,403760.6212828697,399189.9136589739,399351.7584467629
0,10214,399868.54567,399255.2906213284,401639.6487000001,398048.39476000005,398685.09178009635,399853.25955,403757.9982604225,399181.0142688046,399342.54589004815
0,10215,399870.38767,399266.34874559403,401605.16870000004,398075.86756000004,398703.51689352596,399841.46955000004,403679.75338096125,399170.52707994625,399351.7584467629
0,10216,399870.38767,399266.34874559403,401731.44870000007,398075.86756000004,398703.51689352596,399648.51955,403922.3553137163,399228.6868170291,399351.7584467629
0,10217,399861.17767,399211.0581242657,402385.4287000001,397938.50356,398611.39132637787,400034.64955,405122.2756978096,399474.9885515967,399305.69566318893
0,10218,399870.38767,399266.34874559403,402676.2887000001,398075.86756000004,398703.51689352596,400009.75955,405539.7403764789,399616.4183975812,399351.7584467629
0,10219,399737.57039,399266.34874559403,402584.04870000004,398074.20734400005,398703.51689352596,399271.72955000005,405458.8541488478,399597.03181855363,399351.7584467629
0,10220,399654.73052,398801.9075264359,401906.7687000001,396921.28980150004,397929.66212948255,399699.12955000007,405025.17143260967,399145.7111153331,398964.83106474124
0,10221,399651.53052,398713.4425323105,402335.84870000003,396701.727339,397782.2612220457,400031.85955000005,405893.7425711138,399287.76836328243,398891.1306110228
0,10222,399629.87451999995,398436.9894256687,401667.0487000001,396015.549139,397321.6333863056,400181.53955,405181.1898366267,398910.1909768294,398660.81669315277
0,10223,399313.52252,397375.40949616424,400385.5887,393377.709939,395552.82249706355,400154.11955,404767.52585841285,398017.07636252244,397776.4112485318
0,10224,399400.80251999997,397574.45573294634,400616.84870000003,393872.654339,395884.4745387964,400291.71955000004,404814.7651670368,398177.26538556966,397942.2372693982
0,10225,399515.67452,397983.6063307762,400930.0287000001,394889.233339,396566.2037356918,400192.98955000006,404669.2527121551,398448.3830847505,398283.10186784586
0,10226,399546.15452,398182.6525675583,401096.19870000007,395383.46773900004,396897.8557774247,400026.95955,404635.6160348805,398589.1855287701,398448.9278887124
0,10227,399496.85851999995,398027.8388278389,401490.2187,394998.743339,396639.9041894102,400248.43955,405569.3080229465,398697.2330147313,398319.9520947051
0,10228,399607.91452,398226.885064621,401350.1887,395493.984939,396971.5562311431,400347.87955,404969.5958135208,398407.6749797244,398485.77811557153
0,10229,399613.75451999996,398337.4663072777,401844.05870000005,395768.420939,397155.80736543913,400368.11955000006,405642.7891671118,398591.5778222261,398577.90368271957
0,10230,399655.69051999995,398403.8150528717,401830.47870000004,395933.562939,397266.3580460168,400438.93955,405496.7985370474,398654.62951944565,398633.1790230084
0,10231,399602.08252,398326.408183012,401781.73870000005,395740.838739,397137.3822520095,400306.72955000005,405559.2946666373,398544.91998933506,398568.6911260048
0,10232,399500.95451999997,398072.07132490154,401442.1487,395108.53973899997,396713.60464312864,400163.2595500001,405418.0652633046,398266.3653578724,398356.8023215643
0,10233,399522.93851999997,398072.07132490154,401496.35870000004,395108.814539,396713.60464312864,400292.80955,405498.9371449655,398334.11006087664,398356.8023215643
0,10234,399565.78651999997,398072.07132490154,401273.04870000004,395109.350139,396713.60464312864,400408.89955,405094.59574551246,398331.4297538095,398356.8023215643
0,10235,399555.66651999997,398083.12944916723,401423.23870000005,395136.65993900003,396732.02975655824,400400.58955000003,405339.826257279,398368.92496247333,398366.0148782791
0,10236,399540.78651999997,398083.12944916723,401465.92870000005,395136.47393900005,396732.02975655824,400345.81955,405420.69379327656,398355.58006020676,398366.0148782791
0,10237,399488.93052,397972.5482065105,401336.3987000001,394861.46273900004,396547.77862226224,400252.53955,405394.4493360025,398225.54862390197,398273.8893111311
0,10238,399471.40252,397961.49008224485,401366.92870000005,394833.807339,396529.3535088326,400201.12955,405472.6927254143,398204.7825273954,398264.6767544163
0,10239,399424.86652,397839.8507153224,401227.72870000004,394531.426339,396326.67726110696,400151.04955,405443.82506085146,398084.8570771567,398163.33863055345
0,10240,399474.48251999996,398127.36194622994,401443.19870000007,395245.390339,396805.73021027667,399928.26954999997,405350.3120247313,398196.73040964385,398402.8651051383
0,10241,399420.64252,398016.7807035732,401265.7087000001,394970.354339,396621.4790759806,399805.43955,405243.19804346963,398042.94819680555,398310.7395379903
0,10242,399404.25852,398016.7807035732,401165.9087000001,394970.149539,396621.4790759806,399684.25955,405081.45753185084,397968.1352141855,398310.7395379903
0,10243,399389.65851999994,398027.8388278389,400793.9587,394997.403339,396639.9041894102,399437.61955000006,404437.1253243277,397782.5234140162,398319.9520947051
0,10244,399402.54652,398127.36194622994,400852.63870000007,395244.491139,396805.73021027667,399333.02955000004,404379.87206337485,397805.8541065826,398402.8651051383
0,10245,399373.21051999996,398116.30382196425,401021.49870000005,395216.68813900003,396787.30509684706,399281.46955000004,404700.72193113563,397817.2737329706,398393.6525484235
0,10246,399353.41851999995,398049.9550763702,400852.63870000007,395051.822939,396676.7544162694,399242.84955000004,404523.23801118997,397725.38579502905,398338.37720813474
0,10247,399223.91452,397740.32759693137,400589.5387000001,394281.987739,396160.8512402405,399099.38955,404611.4939609604,397434.5903258968,398080.42562012025
0,10248,399135.37052,397740.32759693137,400419.84870000003,394280.880939,396160.8512402405,398597.77955,404368.8756527501,397181.66067754274,397416.95824408677
0,10249,399134.76252,397607.63010574336,400709.72870000004,393951.637739,395939.7498790852,398970.60955000005,405065.2131788762,397335.64569292474,397503.121228084
0,10250,399103.61851999996,397618.68823000905,400758.6687000001,393978.684739,395958.17499251483,398817.91955,405148.7026320438,397288.1213280273,397339.5274089855
0,10251,399121.69051999995,397629.7463542747,400775.6487000001,394006.346939,395976.6001059445,398891.67955,405151.3285968672,397329.47063836135,397422.7081544189
0,10252,399133.22651999997,397474.9326145553,400857.2987000001,393622.382939,395718.64851793,399279.90955,405518.94272528705,397429.4296530357,397584.6311156108
0,10253,399259.45852,397707.15322413435,401040.0487000001,394200.12313900003,396105.5758999517,399523.20955,405412.3195487921,397701.8529271713,398061.45233650686
0,10254,399168.88252,397552.339484415,400947.7687000001,393814.882739,395847.6243119372,399341.98955000006,405537.31376955606,397519.03681377374,397711.3742343559
0,10255,399102.44252,397430.7001174926,400802.3487000001,393512.252939,395644.9480642116,399192.38955,405508.44375863683,397355.32860791136,397460.01386222435
0,10256,399144.73052,397497.0488630866,400883.5587000001,393677.39933900005,395755.4987447892,399304.22955000005,405524.19175028044,397457.92775629193,397627.4448726093
0,10257,399095.81852,397342.2351233672,400709.61870000005,393292.679739,395497.54715677473,399292.06955,405487.4523023364,397327.98663246306,397486.2747568176
0,10258,399151.97852,397519.165111618,400908.48870000005,393732.362539,395792.3489716484,399307.26955,405529.440273561,397477.0639519952,397648.918566485
0,10259,399115.77852,397353.2932476329,400679.8487000001,393320.365539,395515.97227020434,399355.6395500001,405409.2091996178,397354.1023904284,397578.9221467942
0,10260,399102.49052,397364.35137189855,400734.36870000005,393347.635739,395534.39738363394,399292.22955000005,405492.70075771597,397345.855803084,397504.86032184964
0,10261,399079.74652,397353.2932476329,400668.5887000001,393319.915139,395515.97227020434,399175.47955000005,405409.2049520337,397274.8429324987,397398.253642462
0,10262,399146.53052,397662.9207270717,401054.10870000004,394088.96633900004,396031.8754462333,399064.22955000005,405563.54947891925,397485.8331853015,397524.9558196916
0,10263,399271.25852,397895.1413366508,401283.72870000004,394666.68773899996,396418.80282825493,399319.6395500001,405537.79541523376,397774.3346951941,397994.23581527354
0,10264,399385.64252,398226.885064621,401659.44870000007,395491.206539,396971.5562311431,399393.55955,405616.523932135,398073.8367107199,398344.74115703866
0,10265,399429.23451999994,398436.9894256687,401888.38870000007,396013.041139,397321.6333863056,399296.11955000006,405666.38192508736,398200.0574419833,398422.06470874214
0,10266,399405.56252,398293.23381021497,401733.6687000001,395656.073339,397082.10691172077,399393.55955,405632.2692869569,398127.2330517357,398400.0164973275
0,10267,399349.01052,398260.059437418,401729.3387000001,395573.05753900006,397026.83157143195,399180.22955000005,405705.26040721673,398017.4332091491,398138.7612940501
0,10268,399298.07451999997,398116.30382196425,401566.0987000001,395215.748939,396787.30509684706,399141.34955000004,405671.14455510606,397884.63629833655,397980.00831736805
0,10269,399323.98652,398215.8269403553,401628.84870000003,395462.999539,396953.1311177135,399101.87955000007,405613.89282947005,397936.6158358208,398043.0253291004
0,10270,399329.20252,398260.059437418,401723.1487000001,395572.80993900006,397026.83157143195,399081.18955,405705.2580721772,397973.8616243725,398039.44175214815
0,10271,399301.80251999997,398226.885064621,401680.5887000001,395490.158539,396971.5562311431,398993.98955000006,405697.3833388752,397908.8007499821,397924.35795868124
0,10272,399269.61052,398271.11756168364,401384.47870000004,395599.50133899995,397045.2566848615,398629.21955000004,405141.7898509388,397708.66766624217,397733.20645849244
0,10273,399219.81051999994,398149.47819476126,401244.25870000006,395297.07953900006,396842.5804371359,398562.81955,405112.9218016037,397581.5624072034,397565.2809196227
0,10274,399187.33852,397961.49008224485,400946.7787,394830.25653899997,396529.3535088326,398643.39955,404906.57420816453,397444.22193775285,397528.8457056884
0,10275,399128.77851999993,397873.02508811944,400932.49870000005,394610.03413900005,396381.9526013958,398522.65955,405047.31520967116,397341.40969210054,397294.6936495435
0,10276,399206.29052,398127.36194622994,401312.0487000001,395242.037939,396805.73021027667,398567.67955,405269.4111191697,397587.40287421417,397512.3587116713
0,10277,399216.51451999997,398016.7807035732,401012.55870000005,394967.802739,396621.4790759806,398706.27955,404919.6968196876,397516.3822695641,397637.965969016
0,10278,399219.81051999994,398061.0132006359,401200.9387,395077.589139,396695.17952969903,398715.24955,405172.800416271,397588.17779922986,397624.75529591815
0,10279,399267.60251999996,398215.8269403553,401279.84870000003,395462.29473900003,396953.1311177135,398682.54955,405047.8011519725,397676.88210512116,397760.30960562493
0,10280,399250.39452,398249.0013131523,401166.4487000001,395544.38853900007,397008.40645800234,398487.81955,404813.06275640073,397585.6591888284,397651.7238653092
0,10281,399320.86652,398326.408183012,401220.45870000013,395737.323539,397137.3822520095,398704.34955000004,404750.5686148009,397732.4643977391,397953.03832749435
0,10282,399357.54652,398536.5125440598,401541.9187000001,396259.071739,397487.45940717205,398611.60955000005,404962.1643731542,397882.25398606935,397995.70433307375
0,10283,399387.53052,398492.28004699707,401363.93870000006,396149.701339,397413.7589534536,398769.03955,404709.0646997391,397883.6643500509,398175.78467269515
0,10284,399333.81852,398204.7688160896,401005.16870000004,395435.68613899994,396934.70600428386,398912.44955,404559.9693826885,397704.6213243397,398099.75838098285
0,10285,399380.15452,398204.7688160896,401114.3287000001,395436.265339,396934.70600428386,399183.38955,404721.7134251588,397845.3196112424,398332.0923012964
0,10286,399472.11451999994,398392.756928606,401430.3987000001,395903.831939,397247.93293258717,399400.24955000007,404928.0680312612,398113.51561558753,398666.8070441415
0,10287,399390.09852,398215.8269403553,401128.7687000001,395463.825939,396953.1311177135,399216.50955,404724.3384318239,397868.7897898588,398374.5183397135
0,10288,399435.66651999997,398215.8269403553,401095.6687000001,395464.395539,396953.1311177135,399424.71955000004,404643.47451344004,397949.63897290215,398603.00142156886
